StarColor_blue,StarColor_green,StarColor_orange,StarColor_red,StarColor_white,StarColor_yellow,StarSize_dwarf,StarSize_giant,StarSize_super giant,DistFromStar,PlanetNumber,isMoon,ThermalMean,class
0,0,1,0,0,0,1,0,0,6653,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6653,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,421,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3874,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5014,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5014,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5014,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5014,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5722,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6624,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7369,6,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,451,1,0.0,1.2,0.0
0,0,0,0,0,1,1,0,0,1292,2,0.0,1.2,0.0
0,0,0,0,0,1,1,0,0,1292,2,1.0,1.2,0.0
0,0,0,0,0,1,1,0,0,1292,2,1.0,1.2,1.0
0,0,0,0,0,1,1,0,0,1292,2,1.0,1.2,0.0
0,0,0,0,0,1,1,0,0,1292,2,1.0,1.2,0.0
0,0,0,0,0,1,1,0,0,3266,3,0.0,1.2,1.0
0,0,0,0,0,1,1,0,0,4735,4,0.0,1.2,0.0
0,0,0,0,0,1,1,0,0,4735,4,1.0,1.2,0.0
0,0,0,0,0,1,1,0,0,4735,4,1.0,1.2,1.0
0,0,0,0,0,1,1,0,0,6601,5,0.0,1.2,0.0
0,0,1,0,0,0,1,0,0,794,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1525,2,0.0,1.0,1.0
0,0,1,0,0,0,1,0,0,2236,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2651,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3443,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4502,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4502,6,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4502,6,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4502,6,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4502,6,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5493,7,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5493,7,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5493,7,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5493,7,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5493,7,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6718,8,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7108,9,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,256,1,0.0,2.25,1.0
0,1,0,0,0,0,1,0,0,2542,2,0.0,2.25,0.0
0,1,0,0,0,0,1,0,0,3210,3,0.0,2.25,0.0
0,1,0,0,0,0,1,0,0,7636,4,0.0,2.25,0.0
0,1,0,0,0,0,1,0,0,4789,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,4789,1,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,4789,1,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,1684,1,0.0,1.0,1.0
0,0,0,0,0,1,1,0,0,2401,2,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5386,3,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5386,3,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5874,4,0.0,1.0,1.0
0,0,0,0,0,1,1,0,0,7845,5,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1010,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1813,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3025,3,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,3025,3,1.0,1.0,0.0
0,0,1,0,0,0,0,1,0,3851,1,0.0,2.0,0.0
0,0,1,0,0,0,1,0,0,590,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3098,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3098,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3098,2,1.0,1.0,1.0
0,0,1,0,0,0,1,0,0,3098,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3098,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3569,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5421,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3280,1,0.0,1.0,1.0
0,0,0,1,0,0,1,0,0,5954,2,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,5877,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,5877,1,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,5877,1,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,5877,1,1.0,1.0,0.0
1,0,0,0,0,0,1,0,0,5877,1,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1591,1,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,3810,2,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,3810,2,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,4395,3,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,4927,4,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,4927,4,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,5567,5,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6445,6,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,6445,6,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7057,7,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,7057,7,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,7908,8,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,480,1,0.0,1.6,0.0
0,1,0,0,0,0,1,0,0,2167,2,0.0,1.6,0.0
0,1,0,0,0,0,1,0,0,2720,3,0.0,1.6,0.0
0,1,0,0,0,0,1,0,0,6395,4,0.0,1.6,0.0
0,1,0,0,0,0,1,0,0,7609,5,0.0,1.6,1.0
0,1,0,0,0,0,1,0,0,7609,5,1.0,1.6,0.0
0,1,0,0,0,0,1,0,0,7609,5,1.0,1.6,0.0
0,0,0,1,0,0,1,0,0,1039,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2308,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4365,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5231,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6031,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6031,5,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7271,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7271,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7271,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7271,6,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,575,1,0.0,1.5,0.0
0,1,0,0,0,0,1,0,0,2275,2,0.0,1.5,0.0
0,1,0,0,0,0,1,0,0,5339,3,0.0,1.5,0.0
0,1,0,0,0,0,1,0,0,7871,4,0.0,1.5,0.0
1,0,0,0,0,0,1,0,0,296,1,0.0,2.142857142857143,1.0
1,0,0,0,0,0,1,0,0,666,2,0.0,2.142857142857143,0.0
1,0,0,0,0,0,1,0,0,2885,3,0.0,2.142857142857143,0.0
1,0,0,0,0,0,1,0,0,4105,4,0.0,2.142857142857143,1.0
1,0,0,0,0,0,1,0,0,5654,5,0.0,2.142857142857143,1.0
1,0,0,0,0,0,1,0,0,6690,6,0.0,2.142857142857143,1.0
1,0,0,0,0,0,1,0,0,7352,7,0.0,2.142857142857143,1.0
0,0,0,0,1,0,1,0,0,849,1,0.0,2.142857142857143,0.0
0,0,0,0,1,0,1,0,0,1424,2,0.0,2.142857142857143,1.0
0,0,0,0,1,0,1,0,0,1424,2,1.0,2.142857142857143,1.0
0,0,0,0,1,0,1,0,0,1424,2,1.0,2.142857142857143,0.0
0,0,0,0,1,0,1,0,0,2761,3,0.0,2.142857142857143,1.0
0,0,0,0,1,0,1,0,0,3277,4,0.0,2.142857142857143,0.0
0,0,0,0,1,0,1,0,0,4971,5,0.0,2.142857142857143,0.0
0,0,0,0,1,0,1,0,0,4971,5,1.0,2.142857142857143,0.0
0,0,0,0,1,0,1,0,0,5543,6,0.0,2.142857142857143,1.0
0,0,0,0,1,0,1,0,0,6776,7,0.0,2.142857142857143,1.0
0,0,0,1,0,0,1,0,0,2992,1,0.0,1.0,0.0
1,0,0,0,0,0,1,0,0,1454,1,0.0,1.5,0.0
1,0,0,0,0,0,1,0,0,1454,1,1.0,1.5,1.0
1,0,0,0,0,0,1,0,0,1454,1,1.0,1.5,0.0
1,0,0,0,0,0,1,0,0,1454,1,1.0,1.5,1.0
1,0,0,0,0,0,1,0,0,1454,1,1.0,1.5,1.0
1,0,0,0,0,0,1,0,0,3825,2,0.0,1.5,0.0
1,0,0,0,0,0,1,0,0,3825,2,1.0,1.5,1.0
1,0,0,0,0,0,1,0,0,3825,2,1.0,1.5,1.0
1,0,0,0,0,0,1,0,0,3825,2,1.0,1.5,1.0
1,0,0,0,0,0,1,0,0,3825,2,1.0,1.5,0.0
0,0,0,0,1,0,1,0,0,392,1,0.0,2.0,1.0
0,0,0,0,1,0,1,0,0,1253,2,0.0,2.0,1.0
0,0,0,0,1,0,1,0,0,1810,3,0.0,2.0,0.0
0,0,0,0,1,0,1,0,0,1810,3,1.0,2.0,1.0
0,0,0,0,1,0,1,0,0,1810,3,1.0,2.0,1.0
0,0,0,0,1,0,1,0,0,1810,3,1.0,2.0,0.0
0,0,0,0,1,0,1,0,0,2317,4,0.0,2.0,1.0
0,0,0,0,1,0,1,0,0,3338,5,0.0,2.0,0.0
0,0,0,0,1,0,1,0,0,3338,5,1.0,2.0,0.0
0,0,0,0,1,0,1,0,0,3338,5,1.0,2.0,0.0
0,0,0,0,1,0,1,0,0,4514,6,0.0,2.0,1.0
0,0,0,0,1,0,1,0,0,5691,7,0.0,2.0,0.0
0,0,0,0,1,0,1,0,0,6584,8,0.0,2.0,0.0
0,0,0,0,1,0,1,0,0,7439,9,0.0,2.0,1.0
0,1,0,0,0,0,0,1,0,5162,1,0.0,6.0,1.0
1,0,0,0,0,0,1,0,0,553,1,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,1176,2,0.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,1628,3,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,1628,3,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,1628,3,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,2369,4,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,3256,5,0.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,4095,6,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,5275,7,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,5275,7,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,5275,7,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,7022,8,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,7649,9,0.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,7649,9,1.0,1.3333333333333333,0.0
1,0,0,0,0,0,1,0,0,7649,9,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,7649,9,1.0,1.3333333333333333,1.0
1,0,0,0,0,0,1,0,0,7649,9,1.0,1.3333333333333333,1.0
0,1,0,0,0,0,1,0,0,706,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,706,1,1.0,1.0,1.0
0,1,0,0,0,0,1,0,0,3531,2,0.0,1.0,1.0
0,1,0,0,0,0,1,0,0,4785,3,0.0,1.0,1.0
0,0,0,1,0,0,1,0,0,1216,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1216,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3222,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4246,3,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1807,1,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1807,1,1.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1807,1,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1578,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7156,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5982,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,552,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2560,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2560,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2560,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2560,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4048,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5970,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5970,4,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5970,4,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7597,5,0.0,1.0,1.0
1,0,0,0,0,0,0,1,0,699,1,0.0,7.6,0.0
1,0,0,0,0,0,0,1,0,2958,2,0.0,7.6,0.0
1,0,0,0,0,0,0,1,0,2958,2,1.0,7.6,0.0
1,0,0,0,0,0,0,1,0,4234,3,0.0,7.6,0.0
1,0,0,0,0,0,0,1,0,5610,4,0.0,7.6,0.0
1,0,0,0,0,0,0,1,0,6184,5,0.0,7.6,0.0
1,0,0,0,0,0,0,1,0,6184,5,1.0,7.6,1.0
1,0,0,0,0,0,0,1,0,6184,5,1.0,7.6,0.0
1,0,0,0,0,0,0,1,0,6184,5,1.0,7.6,0.0
1,0,0,0,0,0,0,1,0,6184,5,1.0,7.6,0.0
0,1,0,0,0,0,1,0,0,4448,1,0.0,1.0,0.0
0,0,0,1,0,0,0,1,0,871,1,0.0,1.3333333333333333,0.0
0,0,0,1,0,0,0,1,0,871,1,1.0,1.3333333333333333,0.0
0,0,0,1,0,0,0,1,0,871,1,1.0,1.3333333333333333,0.0
0,0,0,1,0,0,0,1,0,871,1,1.0,1.3333333333333333,0.0
0,0,0,1,0,0,0,1,0,1374,2,0.0,1.3333333333333333,0.0
0,0,0,1,0,0,0,1,0,1374,2,1.0,1.3333333333333333,0.0
0,0,0,1,0,0,0,1,0,1374,2,1.0,1.3333333333333333,0.0
0,0,0,1,0,0,0,1,0,2687,3,0.0,1.3333333333333333,1.0
0,0,0,1,0,0,0,1,0,2687,3,1.0,1.3333333333333333,0.0
0,0,0,1,0,0,0,1,0,3266,4,0.0,1.3333333333333333,1.0
0,0,0,1,0,0,0,1,0,4151,5,0.0,1.3333333333333333,0.0
0,0,0,1,0,0,0,1,0,5127,6,0.0,1.3333333333333333,1.0
0,0,0,1,0,0,0,1,0,5835,7,0.0,1.3333333333333333,1.0
0,0,0,1,0,0,0,1,0,6676,8,0.0,1.3333333333333333,0.0
0,0,0,1,0,0,0,1,0,7583,9,0.0,1.3333333333333333,0.0
0,0,0,1,0,0,0,1,0,7583,9,1.0,1.3333333333333333,0.0
0,0,0,1,0,0,0,1,0,7583,9,1.0,1.3333333333333333,1.0
0,0,0,1,0,0,1,0,0,1700,1,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,342,1,0.0,1.125,0.0
0,0,0,0,0,1,1,0,0,1646,2,0.0,1.125,0.0
0,0,0,0,0,1,1,0,0,3166,3,0.0,1.125,0.0
0,0,0,0,0,1,1,0,0,4121,4,0.0,1.125,0.0
0,0,0,0,0,1,1,0,0,4121,4,1.0,1.125,0.0
0,0,0,0,0,1,1,0,0,5139,5,0.0,1.125,0.0
0,0,0,0,0,1,1,0,0,5994,6,0.0,1.125,0.0
0,0,0,0,0,1,1,0,0,6501,7,0.0,1.125,0.0
0,0,0,0,0,1,1,0,0,7410,8,0.0,1.125,0.0
0,0,0,0,0,1,1,0,0,7410,8,1.0,1.125,0.0
0,0,1,0,0,0,1,0,0,199,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,199,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1156,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1970,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2851,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3494,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5170,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5978,7,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5978,7,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6683,8,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2155,1,0.0,1.0,0.0
0,1,0,0,0,0,0,1,0,519,1,0.0,7.444444444444445,1.0
0,1,0,0,0,0,0,1,0,1592,2,0.0,7.444444444444445,0.0
0,1,0,0,0,0,0,1,0,2019,3,0.0,7.444444444444445,1.0
0,1,0,0,0,0,0,1,0,2019,3,1.0,7.444444444444445,0.0
0,1,0,0,0,0,0,1,0,2019,3,1.0,7.444444444444445,1.0
0,1,0,0,0,0,0,1,0,2761,4,0.0,7.444444444444445,0.0
0,1,0,0,0,0,0,1,0,3524,5,0.0,7.444444444444445,1.0
0,1,0,0,0,0,0,1,0,4272,6,0.0,7.444444444444445,1.0
0,1,0,0,0,0,0,1,0,5646,7,0.0,7.444444444444445,1.0
0,1,0,0,0,0,0,1,0,6296,8,0.0,7.444444444444445,0.0
0,1,0,0,0,0,0,1,0,6990,9,0.0,7.444444444444445,0.0
0,0,0,0,0,1,1,0,0,547,1,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,984,2,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,2305,3,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5732,4,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5732,4,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,6916,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,481,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1419,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3419,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3996,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5188,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5188,5,1.0,1.0,1.0
0,0,1,0,0,0,1,0,0,5188,5,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6650,6,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,554,1,0.0,1.1428571428571428,0.0
0,1,0,0,0,0,1,0,0,3440,2,0.0,1.1428571428571428,0.0
0,1,0,0,0,0,1,0,0,4030,3,0.0,1.1428571428571428,0.0
0,1,0,0,0,0,1,0,0,4030,3,1.0,1.1428571428571428,1.0
0,1,0,0,0,0,1,0,0,4030,3,1.0,1.1428571428571428,1.0
0,1,0,0,0,0,1,0,0,4030,3,1.0,1.1428571428571428,0.0
0,1,0,0,0,0,1,0,0,4030,3,1.0,1.1428571428571428,0.0
0,1,0,0,0,0,1,0,0,4649,4,0.0,1.1428571428571428,0.0
0,1,0,0,0,0,1,0,0,5310,5,0.0,1.1428571428571428,1.0
0,1,0,0,0,0,1,0,0,6075,6,0.0,1.1428571428571428,1.0
0,1,0,0,0,0,1,0,0,7030,7,0.0,1.1428571428571428,0.0
0,0,0,1,0,0,1,0,0,964,1,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,1911,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2412,3,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,2412,3,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3044,4,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,3546,5,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4208,6,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4208,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4208,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4208,6,1.0,1.0,1.0
0,0,0,1,0,0,1,0,0,4208,6,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5720,7,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5720,7,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5720,7,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,5720,7,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,6921,8,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5721,1,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5721,1,1.0,1.0,1.0
0,0,0,0,0,1,1,0,0,5721,1,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5721,1,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5721,1,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,7305,2,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,7305,2,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,1248,1,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,1746,2,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,1746,2,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,2271,3,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,3759,4,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,3759,4,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,3759,4,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,4296,5,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5596,6,0.0,1.0,1.0
0,0,0,0,0,1,1,0,0,403,1,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,1485,2,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,2602,3,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,3642,4,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,3642,4,1.0,1.0,1.0
0,0,0,0,0,1,1,0,0,4183,5,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5203,6,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5203,6,1.0,1.0,0.0
0,0,0,0,0,1,1,0,0,5203,6,1.0,1.0,1.0
0,0,0,0,0,1,1,0,0,6669,7,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,7290,8,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,7923,9,0.0,1.0,0.0
0,0,0,0,0,1,1,0,0,7923,9,1.0,1.0,1.0
0,0,0,0,0,1,1,0,0,7923,9,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,4164,1,0.0,1.0,1.0
0,0,0,1,0,0,1,0,0,7458,2,0.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7458,2,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7458,2,1.0,1.0,0.0
0,0,0,1,0,0,1,0,0,7458,2,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3717,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3717,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3717,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3717,1,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4267,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6541,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7661,4,0.0,1.0,0.0
0,1,0,0,0,0,1,0,0,1044,1,0.0,1.2,0.0
0,1,0,0,0,0,1,0,0,1949,2,0.0,1.2,0.0
0,1,0,0,0,0,1,0,0,1949,2,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,1949,2,1.0,1.2,1.0
0,1,0,0,0,0,1,0,0,1949,2,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,3004,3,0.0,1.2,0.0
0,1,0,0,0,0,1,0,0,3004,3,1.0,1.2,1.0
0,1,0,0,0,0,1,0,0,3004,3,1.0,1.2,1.0
0,1,0,0,0,0,1,0,0,3004,3,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,3004,3,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,4263,4,0.0,1.2,0.0
0,1,0,0,0,0,1,0,0,4263,4,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,4263,4,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,4263,4,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,4263,4,1.0,1.2,0.0
0,1,0,0,0,0,1,0,0,5105,5,0.0,1.2,0.0
0,1,0,0,0,0,0,1,0,1758,1,0.0,7.625,0.0
0,1,0,0,0,0,0,1,0,1758,1,1.0,7.625,0.0
0,1,0,0,0,0,0,1,0,1758,1,1.0,7.625,0.0
0,1,0,0,0,0,0,1,0,1758,1,1.0,7.625,1.0
0,1,0,0,0,0,0,1,0,2711,2,0.0,7.625,0.0
0,1,0,0,0,0,0,1,0,2711,2,1.0,7.625,0.0
0,1,0,0,0,0,0,1,0,2711,2,1.0,7.625,0.0
0,1,0,0,0,0,0,1,0,2711,2,1.0,7.625,0.0
0,1,0,0,0,0,0,1,0,2711,2,1.0,7.625,0.0
0,1,0,0,0,0,0,1,0,3311,3,0.0,7.625,0.0
0,1,0,0,0,0,0,1,0,3860,4,0.0,7.625,0.0
0,1,0,0,0,0,0,1,0,3860,4,1.0,7.625,0.0
0,1,0,0,0,0,0,1,0,3860,4,1.0,7.625,0.0
0,1,0,0,0,0,0,1,0,3860,4,1.0,7.625,0.0
0,1,0,0,0,0,0,1,0,3860,4,1.0,7.625,1.0
0,1,0,0,0,0,0,1,0,5019,5,0.0,7.625,1.0
0,1,0,0,0,0,0,1,0,6302,6,0.0,7.625,0.0
0,1,0,0,0,0,0,1,0,6302,6,1.0,7.625,0.0
0,1,0,0,0,0,0,1,0,6302,6,1.0,7.625,0.0
0,1,0,0,0,0,0,1,0,6302,6,1.0,7.625,1.0
0,1,0,0,0,0,0,1,0,7237,7,0.0,7.625,0.0
0,1,0,0,0,0,0,1,0,7866,8,0.0,7.625,0.0
0,0,1,0,0,0,1,0,0,459,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1200,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2290,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3193,4,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,4479,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6024,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6748,7,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7446,8,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,7446,8,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,369,1,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,1454,2,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2348,3,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,2348,3,1.0,1.0,0.0
0,0,1,0,0,0,1,0,0,3702,4,0.0,1.0,1.0
0,0,1,0,0,0,1,0,0,5090,5,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,5570,6,0.0,1.0,0.0
0,0,1,0,0,0,1,0,0,6572,7,0.0,1.0,0.0
